path,slab,tile,z0,y0,x0,win_lo_z,win_lo_y,win_lo_x,win_hi_z,win_hi_y,win_hi_x,clamped,n_vox,n_pred,n_lab,n_pred_and_lab,n_pred_near_lab,coverage_strict,coverage_near4,reverse_strict,status
z7168/tile_y1792_x2688.npz,z7168,tile_y1792_x2688,7168,1792,2688,7232,1984,2880,7360,2112,3008,0,2097152,541108,539304,539304,540441,0.996666,0.998767,1.0,ok
z7168/tile_y1792_x3136.npz,z7168,tile_y1792_x3136,7168,1792,3136,7232,1984,3328,7360,2112,3456,0,2097152,304430,299332,299332,301707,0.983254,0.991055,1.0,ok
z7168/tile_y1792_x448.npz,z7168,tile_y1792_x448,7168,1792,448,7232,1984,640,7360,2112,768,0,2097152,376454,0,0,0,0.0,0.0,,ok
z7168/tile_y1792_x896.npz,z7168,tile_y1792_x896,7168,1792,896,7232,1984,1088,7360,2112,1216,0,2097152,433510,431463,431463,432910,0.995278,0.998616,1.0,ok
z7168/tile_y2240_x1344.npz,z7168,tile_y2240_x1344,7168,2240,1344,7232,2432,1536,7360,2560,1664,0,2097152,652153,649888,649888,652065,0.996527,0.999865,1.0,ok
z7168/tile_y2240_x1792.npz,z7168,tile_y2240_x1792,7168,2240,1792,7232,2432,1984,7360,2560,2112,0,2097152,504501,503672,503672,504429,0.998357,0.999857,1.0,ok
z7168/tile_y2240_x2240.npz,z7168,tile_y2240_x2240,7168,2240,2240,7232,2432,2432,7360,2560,2560,0,2097152,477828,476721,476721,477825,0.997683,0.999994,1.0,ok
z7168/tile_y2240_x2688.npz,z7168,tile_y2240_x2688,7168,2240,2688,7232,2432,2880,7360,2560,3008,0,2097152,873827,0,0,0,0.0,0.0,,ok
z7168/tile_y2240_x448.npz,z7168,tile_y2240_x448,7168,2240,448,7232,2432,640,7360,2560,768,0,2097152,192604,188714,188714,190874,0.979803,0.991018,1.0,ok
z7168/tile_y2240_x896.npz,z7168,tile_y2240_x896,7168,2240,896,7232,2432,1088,7360,2560,1216,0,2097152,534179,530520,530520,531160,0.99315,0.994348,1.0,ok
z7168/tile_y2688_x1792.npz,z7168,tile_y2688_x1792,7168,2688,1792,7232,2880,1984,7360,3008,2112,0,2097152,0,0,0,0,,,,ok
z7392/tile_y1344_x1344.npz,z7392,tile_y1344_x1344,7392,1344,1344,7456,1536,1536,7584,1664,1664,0,2097152,281900,272387,272387,275018,0.966254,0.975587,1.0,ok
z7392/tile_y1344_x1792.npz,z7392,tile_y1344_x1792,7392,1344,1792,7456,1536,1984,7584,1664,2112,0,2097152,539415,537140,537140,538239,0.995782,0.99782,1.0,ok
z7392/tile_y1344_x2240.npz,z7392,tile_y1344_x2240,7392,1344,2240,7456,1536,2432,7584,1664,2560,0,2097152,204452,58401,58401,60865,0.285647,0.297698,1.0,ok
z7392/tile_y1344_x2688.npz,z7392,tile_y1344_x2688,7392,1344,2688,7456,1536,2880,7584,1664,3008,0,2097152,857382,0,0,0,0.0,0.0,,ok
z7392/tile_y1344_x3136.npz,z7392,tile_y1344_x3136,7392,1344,3136,7456,1536,3328,7584,1664,3456,0,2097152,514578,0,0,0,0.0,0.0,,ok
z7392/tile_y1344_x448.npz,z7392,tile_y1344_x448,7392,1344,448,7456,1536,640,7584,1664,768,0,2097152,0,0,0,0,,,,ok
z7392/tile_y1344_x896.npz,z7392,tile_y1344_x896,7392,1344,896,7456,1536,1088,7584,1664,1216,0,2097152,234716,228542,228542,231992,0.973696,0.988394,1.0,ok
z7392/tile_y1792_x1344.npz,z7392,tile_y1792_x1344,7392,1792,1344,7456,1984,1536,7584,2112,1664,0,2097152,538676,537013,537013,538582,0.996913,0.999825,1.0,ok
z7392/tile_y1792_x1792.npz,z7392,tile_y1792_x1792,7392,1792,1792,7456,1984,1984,7584,2112,2112,0,2097152,345943,334559,334559,338212,0.967093,0.977652,1.0,ok
z7392/tile_y1792_x2240.npz,z7392,tile_y1792_x2240,7392,1792,2240,7456,1984,2432,7584,2112,2560,0,2097152,492720,492069,492069,492683,0.998679,0.999925,1.0,ok
z7392/tile_y1792_x2688.npz,z7392,tile_y1792_x2688,7392,1792,2688,7456,1984,2880,7584,2112,3008,0,2097152,574533,572973,572973,574276,0.997285,0.999553,1.0,ok
z7392/tile_y1792_x3136.npz,z7392,tile_y1792_x3136,7392,1792,3136,7456,1984,3328,7584,2112,3456,0,2097152,154977,128902,128902,130324,0.831749,0.840925,1.0,ok
z7392/tile_y1792_x448.npz,z7392,tile_y1792_x448,7392,1792,448,7456,1984,640,7584,2112,768,0,2097152,199985,1326,1326,2345,0.00663,0.011726,1.0,ok
z7392/tile_y1792_x896.npz,z7392,tile_y1792_x896,7392,1792,896,7456,1984,1088,7584,2112,1216,0,2097152,514383,512832,512832,513931,0.996985,0.999121,1.0,ok
z7392/tile_y2240_x1344.npz,z7392,tile_y2240_x1344,7392,2240,1344,7456,2432,1536,7584,2560,1664,0,2097152,223905,6932,6932,7531,0.03096,0.033635,1.0,ok
z7392/tile_y2240_x1792.npz,z7392,tile_y2240_x1792,7392,2240,1792,7456,2432,1984,7584,2560,2112,0,2097152,512812,510734,510734,512299,0.995948,0.999,1.0,ok
z7392/tile_y2240_x2240.npz,z7392,tile_y2240_x2240,7392,2240,2240,7456,2432,2432,7584,2560,2560,0,2097152,477311,475646,475646,477076,0.996512,0.999508,1.0,ok
z7392/tile_y2240_x2688.npz,z7392,tile_y2240_x2688,7392,2240,2688,7456,2432,2880,7584,2560,3008,0,2097152,1399534,0,0,0,0.0,0.0,,ok
z7392/tile_y2240_x448.npz,z7392,tile_y2240_x448,7392,2240,448,7456,2432,640,7584,2560,768,0,2097152,378578,372300,372300,377209,0.983417,0.996384,1.0,ok
z7392/tile_y2240_x896.npz,z7392,tile_y2240_x896,7392,2240,896,7456,2432,1088,7584,2560,1216,0,2097152,129365,122627,122627,123703,0.947915,0.956232,1.0,ok
z7616/tile_y1344_x1344.npz,z7616,tile_y1344_x1344,7616,1344,1344,7680,1536,1536,7808,1664,1664,0,2097152,646604,644824,644824,646231,0.997247,0.999423,1.0,ok
z7616/tile_y1344_x1792.npz,z7616,tile_y1344_x1792,7616,1344,1792,7680,1536,1984,7808,1664,2112,0,2097152,538354,530360,530360,536086,0.985151,0.995787,1.0,ok
z7616/tile_y1344_x2240.npz,z7616,tile_y1344_x2240,7616,1344,2240,7680,1536,2432,7808,1664,2560,0,2097152,181393,173079,173079,174568,0.954166,0.962375,1.0,ok
z7616/tile_y1344_x2688.npz,z7616,tile_y1344_x2688,7616,1344,2688,7680,1536,2880,7808,1664,3008,0,2097152,203392,195537,195537,195723,0.96138,0.962294,1.0,ok
z7616/tile_y1344_x3136.npz,z7616,tile_y1344_x3136,7616,1344,3136,7680,1536,3328,7808,1664,3456,0,2097152,1601975,0,0,0,0.0,0.0,,ok
z7616/tile_y1344_x448.npz,z7616,tile_y1344_x448,7616,1344,448,7680,1536,640,7808,1664,768,0,2097152,393216,0,0,0,0.0,0.0,,ok
z7616/tile_y1344_x896.npz,z7616,tile_y1344_x896,7616,1344,896,7680,1536,1088,7808,1664,1216,0,2097152,391657,389117,389117,390338,0.993515,0.996632,1.0,ok
z7616/tile_y1792_x1344.npz,z7616,tile_y1792_x1344,7616,1792,1344,7680,1984,1536,7808,2112,1664,0,2097152,551390,550481,550481,551376,0.998351,0.999975,1.0,ok
z7616/tile_y1792_x1792.npz,z7616,tile_y1792_x1792,7616,1792,1792,7680,1984,1984,7808,2112,2112,0,2097152,522749,521888,521888,522542,0.998353,0.999604,1.0,ok
z7616/tile_y1792_x2240.npz,z7616,tile_y1792_x2240,7616,1792,2240,7680,1984,2432,7808,2112,2560,0,2097152,589270,587579,587579,589189,0.99713,0.999863,1.0,ok
z7616/tile_y1792_x2688.npz,z7616,tile_y1792_x2688,7616,1792,2688,7680,1984,2880,7808,2112,3008,0,2097152,602904,601013,601013,602539,0.996864,0.999395,1.0,ok
z7616/tile_y1792_x3136.npz,z7616,tile_y1792_x3136,7616,1792,3136,7680,1984,3328,7808,2112,3456,0,2097152,341382,7118,7118,7118,0.020851,0.020851,1.0,ok
z7616/tile_y1792_x448.npz,z7616,tile_y1792_x448,7616,1792,448,7680,1984,640,7808,2112,768,0,2097152,466928,459320,459320,463128,0.983706,0.991862,1.0,ok
z7616/tile_y1792_x896.npz,z7616,tile_y1792_x896,7616,1792,896,7680,1984,1088,7808,2112,1216,0,2097152,530716,529273,529273,530614,0.997281,0.999808,1.0,ok
z7616/tile_y2240_x1344.npz,z7616,tile_y2240_x1344,7616,2240,1344,7680,2432,1536,7808,2560,1664,0,2097152,463904,0,0,0,0.0,0.0,,ok
z7616/tile_y2240_x1792.npz,z7616,tile_y2240_x1792,7616,2240,1792,7680,2432,1984,7808,2560,2112,0,2097152,135815,132684,132684,133256,0.976947,0.981158,1.0,ok
z7616/tile_y2240_x2240.npz,z7616,tile_y2240_x2240,7616,2240,2240,7680,2432,2432,7808,2560,2560,0,2097152,199996,192781,192781,194564,0.963924,0.972839,1.0,ok
z7616/tile_y2240_x2688.npz,z7616,tile_y2240_x2688,7616,2240,2688,7680,2432,2880,7808,2560,3008,0,2097152,717312,0,0,0,0.0,0.0,,ok
z7616/tile_y2240_x448.npz,z7616,tile_y2240_x448,7616,2240,448,7680,2432,640,7808,2560,768,0,2097152,261655,249292,249292,253204,0.952751,0.967702,1.0,ok
z7616/tile_y2240_x896.npz,z7616,tile_y2240_x896,7616,2240,896,7680,2432,1088,7808,2560,1216,0,2097152,654502,106,106,160,0.000162,0.000244,1.0,ok
z7840/tile_y1344_x1344.npz,z7840,tile_y1344_x1344,7840,1344,1344,7904,1536,1536,8032,1664,1664,0,2097152,589680,589061,589061,589640,0.99895,0.999932,1.0,ok
z7840/tile_y1344_x1792.npz,z7840,tile_y1344_x1792,7840,1344,1792,7904,1536,1984,8032,1664,2112,0,2097152,574167,573023,573023,574097,0.998008,0.999878,1.0,ok
z7840/tile_y1344_x2240.npz,z7840,tile_y1344_x2240,7840,1344,2240,7904,1536,2432,8032,1664,2560,0,2097152,430931,426549,426549,428593,0.989831,0.994575,1.0,ok
z7840/tile_y1344_x2688.npz,z7840,tile_y1344_x2688,7840,1344,2688,7904,1536,2880,8032,1664,3008,0,2097152,364598,357297,357297,359441,0.979975,0.985856,1.0,ok
z7840/tile_y1344_x3136.npz,z7840,tile_y1344_x3136,7840,1344,3136,7904,1536,3328,8032,1664,3456,0,2097152,1263918,0,0,0,0.0,0.0,,ok
z7840/tile_y1344_x448.npz,z7840,tile_y1344_x448,7840,1344,448,7904,1536,640,8032,1664,768,0,2097152,1642223,0,0,0,0.0,0.0,,ok
z7840/tile_y1344_x896.npz,z7840,tile_y1344_x896,7840,1344,896,7904,1536,1088,8032,1664,1216,0,2097152,459503,456827,456827,457963,0.994176,0.996649,1.0,ok
z7840/tile_y1792_x1344.npz,z7840,tile_y1792_x1344,7840,1792,1344,7904,1984,1536,8032,2112,1664,0,2097152,565351,563192,563192,565230,0.996181,0.999786,1.0,ok
z7840/tile_y1792_x1792.npz,z7840,tile_y1792_x1792,7840,1792,1792,7904,1984,1984,8032,2112,2112,0,2097152,559523,558148,558148,559410,0.997543,0.999798,1.0,ok
z7840/tile_y1792_x2240.npz,z7840,tile_y1792_x2240,7840,1792,2240,7904,1984,2432,8032,2112,2560,0,2097152,544859,543256,543256,544805,0.997058,0.999901,1.0,ok
z7840/tile_y1792_x2688.npz,z7840,tile_y1792_x2688,7840,1792,2688,7904,1984,2880,8032,2112,3008,0,2097152,426254,419235,419235,422566,0.983533,0.991348,1.0,ok
z7840/tile_y1792_x3136.npz,z7840,tile_y1792_x3136,7840,1792,3136,7904,1984,3328,8032,2112,3456,0,2097152,596052,5325,5325,5580,0.008934,0.009362,1.0,ok
z7840/tile_y1792_x448.npz,z7840,tile_y1792_x448,7840,1792,448,7904,1984,640,8032,2112,768,0,2097152,430842,428877,428877,429845,0.995439,0.997686,1.0,ok
z7840/tile_y1792_x896.npz,z7840,tile_y1792_x896,7840,1792,896,7904,1984,1088,8032,2112,1216,0,2097152,638157,636204,636204,637700,0.99694,0.999284,1.0,ok
z7840/tile_y2240_x1344.npz,z7840,tile_y2240_x1344,7840,2240,1344,7904,2432,1536,8032,2560,1664,0,2097152,888327,0,0,0,0.0,0.0,,ok
z7840/tile_y2240_x1792.npz,z7840,tile_y2240_x1792,7840,2240,1792,7904,2432,1984,8032,2560,2112,0,2097152,59631,54818,54818,57104,0.919287,0.957623,1.0,ok
z7840/tile_y2240_x2240.npz,z7840,tile_y2240_x2240,7840,2240,2240,7904,2432,2432,8032,2560,2560,0,2097152,263020,18160,18160,18574,0.069044,0.070618,1.0,ok
z7840/tile_y2240_x2688.npz,z7840,tile_y2240_x2688,7840,2240,2688,7904,2432,2880,8032,2560,3008,0,2097152,393216,0,0,0,0.0,0.0,,ok
z7840/tile_y2240_x448.npz,z7840,tile_y2240_x448,7840,2240,448,7904,2432,640,8032,2560,768,0,2097152,73895,68355,68355,72064,0.925029,0.975222,1.0,ok
z7840/tile_y2240_x896.npz,z7840,tile_y2240_x896,7840,2240,896,7904,2432,1088,8032,2560,1216,0,2097152,872253,0,0,0,0.0,0.0,,ok
z8064/tile_y1344_x1344.npz,z8064,tile_y1344_x1344,8064,1344,1344,8128,1536,1536,8256,1664,1664,0,2097152,551523,550170,550170,551465,0.997547,0.999895,1.0,ok
z8064/tile_y1344_x1792.npz,z8064,tile_y1344_x1792,8064,1344,1792,8128,1536,1984,8256,1664,2112,0,2097152,595156,594221,594221,594944,0.998429,0.999644,1.0,ok
z8064/tile_y1344_x2240.npz,z8064,tile_y1344_x2240,8064,1344,2240,8128,1536,2432,8256,1664,2560,0,2097152,546845,545236,545236,546614,0.997058,0.999578,1.0,ok
z8064/tile_y1344_x2688.npz,z8064,tile_y1344_x2688,8064,1344,2688,8128,1536,2880,8256,1664,3008,0,2097152,495822,490698,490698,492250,0.989666,0.992796,1.0,ok
z8064/tile_y1344_x3136.npz,z8064,tile_y1344_x3136,8064,1344,3136,8128,1536,3328,8256,1664,3456,0,2097152,1250495,0,0,0,0.0,0.0,,ok
z8064/tile_y1344_x448.npz,z8064,tile_y1344_x448,8064,1344,448,8128,1536,640,8256,1664,768,0,2097152,1403713,0,0,0,0.0,0.0,,ok
z8064/tile_y1344_x896.npz,z8064,tile_y1344_x896,8064,1344,896,8128,1536,1088,8256,1664,1216,0,2097152,561882,559696,559696,561855,0.99611,0.999952,1.0,ok
z8064/tile_y1792_x0.npz,z8064,tile_y1792_x0,8064,1792,0,8128,1984,192,8256,2112,320,0,2097152,0,0,0,0,,,,ok
z8064/tile_y1792_x1344.npz,z8064,tile_y1792_x1344,8064,1792,1344,8128,1984,1536,8256,2112,1664,0,2097152,552222,549414,549414,551443,0.994915,0.998589,1.0,ok
z8064/tile_y1792_x1792.npz,z8064,tile_y1792_x1792,8064,1792,1792,8128,1984,1984,8256,2112,2112,0,2097152,546877,546215,546215,546825,0.998789,0.999905,1.0,ok
z8064/tile_y1792_x2240.npz,z8064,tile_y1792_x2240,8064,1792,2240,8128,1984,2432,8256,2112,2560,0,2097152,541581,540596,540596,541575,0.998181,0.999989,1.0,ok
z8064/tile_y1792_x2688.npz,z8064,tile_y1792_x2688,8064,1792,2688,8128,1984,2880,8256,2112,3008,0,2097152,310174,299939,299939,308633,0.967002,0.995032,1.0,ok
z8064/tile_y1792_x3136.npz,z8064,tile_y1792_x3136,8064,1792,3136,8128,1984,3328,8256,2112,3456,0,2097152,818920,0,0,0,0.0,0.0,,ok
z8064/tile_y1792_x448.npz,z8064,tile_y1792_x448,8064,1792,448,8128,1984,640,8256,2112,768,0,2097152,517337,515682,515682,517296,0.996801,0.999921,1.0,ok
z8064/tile_y1792_x896.npz,z8064,tile_y1792_x896,8064,1792,896,8128,1984,1088,8256,2112,1216,0,2097152,559346,557320,557320,559053,0.996378,0.999476,1.0,ok
z8064/tile_y2240_x0.npz,z8064,tile_y2240_x0,8064,2240,0,8128,2432,192,8256,2560,320,0,2097152,0,0,0,0,,,,ok
z8064/tile_y2240_x1344.npz,z8064,tile_y2240_x1344,8064,2240,1344,8128,2432,1536,8256,2560,1664,0,2097152,1030504,0,0,0,0.0,0.0,,ok
z8064/tile_y2240_x1792.npz,z8064,tile_y2240_x1792,8064,2240,1792,8128,2432,1984,8256,2560,2112,0,2097152,1317008,0,0,0,0.0,0.0,,ok
z8064/tile_y2240_x2240.npz,z8064,tile_y2240_x2240,8064,2240,2240,8128,2432,2432,8256,2560,2560,0,2097152,1048576,0,0,0,0.0,0.0,,ok
z8064/tile_y2240_x448.npz,z8064,tile_y2240_x448,8064,2240,448,8128,2432,640,8256,2560,768,0,2097152,626933,19249,19249,19392,0.030703,0.030932,1.0,ok
z8064/tile_y2240_x896.npz,z8064,tile_y2240_x896,8064,2240,896,8128,2432,1088,8256,2560,1216,0,2097152,875101,0,0,0,0.0,0.0,,ok
z8064/tile_y896_x1344.npz,z8064,tile_y896_x1344,8064,896,1344,8128,1088,1536,8256,1216,1664,0,2097152,0,0,0,0,,,,ok
z8064/tile_y896_x1792.npz,z8064,tile_y896_x1792,8064,896,1792,8128,1088,1984,8256,1216,2112,0,2097152,0,0,0,0,,,,ok
z8288/tile_y1344_x1344.npz,z8288,tile_y1344_x1344,8288,1344,1344,8352,1536,1536,8480,1664,1664,0,2097152,572956,572180,572180,572886,0.998646,0.999878,1.0,ok
z8288/tile_y1344_x1792.npz,z8288,tile_y1344_x1792,8288,1344,1792,8352,1536,1984,8480,1664,2112,0,2097152,650855,606537,606537,643778,0.931908,0.989127,1.0,ok
z8288/tile_y1344_x2240.npz,z8288,tile_y1344_x2240,8288,1344,2240,8352,1536,2432,8480,1664,2560,0,2097152,626305,621668,621668,626163,0.992596,0.999773,1.0,ok
z8288/tile_y1344_x2688.npz,z8288,tile_y1344_x2688,8288,1344,2688,8352,1536,2880,8480,1664,3008,0,2097152,432902,427007,427007,429506,0.986383,0.992155,1.0,ok
z8288/tile_y1344_x3136.npz,z8288,tile_y1344_x3136,8288,1344,3136,8352,1536,3328,8480,1664,3456,0,2097152,1537235,0,0,0,0.0,0.0,,ok
z8288/tile_y1344_x448.npz,z8288,tile_y1344_x448,8288,1344,448,8352,1536,640,8480,1664,768,0,2097152,1037578,0,0,0,0.0,0.0,,ok
z8288/tile_y1344_x896.npz,z8288,tile_y1344_x896,8288,1344,896,8352,1536,1088,8480,1664,1216,0,2097152,534457,533530,533530,534450,0.998266,0.999987,1.0,ok
z8288/tile_y1792_x0.npz,z8288,tile_y1792_x0,8288,1792,0,8352,1984,192,8480,2112,320,0,2097152,98304,0,0,0,0.0,0.0,,ok
z8288/tile_y1792_x1344.npz,z8288,tile_y1792_x1344,8288,1792,1344,8352,1984,1536,8480,2112,1664,0,2097152,577709,576700,576700,577570,0.998253,0.999759,1.0,ok
z8288/tile_y1792_x1792.npz,z8288,tile_y1792_x1792,8288,1792,1792,8352,1984,1984,8480,2112,2112,0,2097152,573424,572203,572203,573353,0.997871,0.999876,1.0,ok
z8288/tile_y1792_x2240.npz,z8288,tile_y1792_x2240,8288,1792,2240,8352,1984,2432,8480,2112,2560,0,2097152,553917,552932,552932,553896,0.998222,0.999962,1.0,ok
z8288/tile_y1792_x2688.npz,z8288,tile_y1792_x2688,8288,1792,2688,8352,1984,2880,8480,2112,3008,0,2097152,177332,95124,95124,97515,0.536418,0.549901,1.0,ok
z8288/tile_y1792_x3136.npz,z8288,tile_y1792_x3136,8288,1792,3136,8352,1984,3328,8480,2112,3456,0,2097152,1447209,0,0,0,0.0,0.0,,ok
z8288/tile_y1792_x448.npz,z8288,tile_y1792_x448,8288,1792,448,8352,1984,640,8480,2112,768,0,2097152,569755,568428,568428,569663,0.997671,0.999839,1.0,ok
z8288/tile_y1792_x896.npz,z8288,tile_y1792_x896,8288,1792,896,8352,1984,1088,8480,2112,1216,0,2097152,541008,539397,539397,540795,0.997022,0.999606,1.0,ok
z8288/tile_y2240_x0.npz,z8288,tile_y2240_x0,8288,2240,0,8352,2432,192,8480,2560,320,0,2097152,262144,0,0,0,0.0,0.0,,ok
z8288/tile_y2240_x1344.npz,z8288,tile_y2240_x1344,8288,2240,1344,8352,2432,1536,8480,2560,1664,0,2097152,1048576,0,0,0,0.0,0.0,,ok
z8288/tile_y2240_x1792.npz,z8288,tile_y2240_x1792,8288,2240,1792,8352,2432,1984,8480,2560,2112,0,2097152,1048576,0,0,0,0.0,0.0,,ok
z8288/tile_y2240_x2240.npz,z8288,tile_y2240_x2240,8288,2240,2240,8352,2432,2432,8480,2560,2560,0,2097152,0,0,0,0,,,,ok
z8288/tile_y2240_x448.npz,z8288,tile_y2240_x448,8288,2240,448,8352,2432,640,8480,2560,768,0,2097152,726078,0,0,0,0.0,0.0,,ok
z8288/tile_y2240_x896.npz,z8288,tile_y2240_x896,8288,2240,896,8352,2432,1088,8480,2560,1216,0,2097152,874372,0,0,0,0.0,0.0,,ok
z8288/tile_y896_x1344.npz,z8288,tile_y896_x1344,8288,896,1344,8352,1088,1536,8480,1216,1664,0,2097152,262144,0,0,0,0.0,0.0,,ok
z8288/tile_y896_x1792.npz,z8288,tile_y896_x1792,8288,896,1792,8352,1088,1984,8480,1216,2112,0,2097152,262144,0,0,0,0.0,0.0,,ok
z8288/tile_y896_x896.npz,z8288,tile_y896_x896,8288,896,896,8352,1088,1088,8480,1216,1216,0,2097152,0,0,0,0,,,,ok
z8512/tile_y1344_x1344.npz,z8512,tile_y1344_x1344,8512,1344,1344,8576,1536,1536,8704,1664,1664,0,2097152,631795,625053,625053,630820,0.989329,0.998457,1.0,ok
z8512/tile_y1344_x1792.npz,z8512,tile_y1344_x1792,8512,1344,1792,8576,1536,1984,8704,1664,2112,0,2097152,937265,928894,928894,937076,0.991069,0.999798,1.0,ok
z8512/tile_y1344_x2240.npz,z8512,tile_y1344_x2240,8512,1344,2240,8576,1536,2432,8704,1664,2560,0,2097152,653773,651559,651559,653492,0.996614,0.99957,1.0,ok
z8512/tile_y1344_x2688.npz,z8512,tile_y1344_x2688,8512,1344,2688,8576,1536,2880,8704,1664,3008,0,2097152,592497,589873,589873,590605,0.995571,0.996807,1.0,ok
z8512/tile_y1344_x3136.npz,z8512,tile_y1344_x3136,8512,1344,3136,8576,1536,3328,8704,1664,3456,0,2097152,1570486,0,0,0,0.0,0.0,,ok
z8512/tile_y1344_x448.npz,z8512,tile_y1344_x448,8512,1344,448,8576,1536,640,8704,1664,768,0,2097152,1176039,0,0,0,0.0,0.0,,ok
z8512/tile_y1344_x896.npz,z8512,tile_y1344_x896,8512,1344,896,8576,1536,1088,8704,1664,1216,0,2097152,519992,518769,518769,519897,0.997648,0.999817,1.0,ok
z8512/tile_y1792_x0.npz,z8512,tile_y1792_x0,8512,1792,0,8576,1984,192,8704,2112,320,0,2097152,393216,0,0,0,0.0,0.0,,ok
z8512/tile_y1792_x1344.npz,z8512,tile_y1792_x1344,8512,1792,1344,8576,1984,1536,8704,2112,1664,0,2097152,519797,518303,518303,519307,0.997126,0.999057,1.0,ok
z8512/tile_y1792_x1792.npz,z8512,tile_y1792_x1792,8512,1792,1792,8576,1984,1984,8704,2112,2112,0,2097152,713938,709067,709067,713156,0.993177,0.998905,1.0,ok
z8512/tile_y1792_x2240.npz,z8512,tile_y1792_x2240,8512,1792,2240,8576,1984,2432,8704,2112,2560,0,2097152,519497,518493,518493,519375,0.998067,0.999765,1.0,ok
z8512/tile_y1792_x2688.npz,z8512,tile_y1792_x2688,8512,1792,2688,8576,1984,2880,8704,2112,3008,0,2097152,132803,36994,36994,37492,0.278563,0.282313,1.0,ok
z8512/tile_y1792_x3136.npz,z8512,tile_y1792_x3136,8512,1792,3136,8576,1984,3328,8704,2112,3456,0,2097152,720896,0,0,0,0.0,0.0,,ok
z8512/tile_y1792_x448.npz,z8512,tile_y1792_x448,8512,1792,448,8576,1984,640,8704,2112,768,0,2097152,640052,637162,637162,639452,0.995485,0.999063,1.0,ok
z8512/tile_y1792_x896.npz,z8512,tile_y1792_x896,8512,1792,896,8576,1984,1088,8704,2112,1216,0,2097152,578609,576020,576020,577902,0.995525,0.998778,1.0,ok
z8512/tile_y2240_x0.npz,z8512,tile_y2240_x0,8512,2240,0,8576,2432,192,8704,2560,320,0,2097152,524288,0,0,0,0.0,0.0,,ok
z8512/tile_y2240_x1344.npz,z8512,tile_y2240_x1344,8512,2240,1344,8576,2432,1536,8704,2560,1664,0,2097152,1048576,0,0,0,0.0,0.0,,ok
z8512/tile_y2240_x1792.npz,z8512,tile_y2240_x1792,8512,2240,1792,8576,2432,1984,8704,2560,2112,0,2097152,1048576,0,0,0,0.0,0.0,,ok
z8512/tile_y2240_x2240.npz,z8512,tile_y2240_x2240,8512,2240,2240,8576,2432,2432,8704,2560,2560,0,2097152,0,0,0,0,,,,ok
z8512/tile_y2240_x448.npz,z8512,tile_y2240_x448,8512,2240,448,8576,2432,640,8704,2560,768,0,2097152,138062,132384,132384,133492,0.958874,0.966899,1.0,ok
z8512/tile_y2240_x896.npz,z8512,tile_y2240_x896,8512,2240,896,8576,2432,1088,8704,2560,1216,0,2097152,758962,0,0,0,0.0,0.0,,ok
z8512/tile_y896_x1344.npz,z8512,tile_y896_x1344,8512,896,1344,8576,1088,1536,8704,1216,1664,0,2097152,1048576,0,0,0,0.0,0.0,,ok
z8512/tile_y896_x1792.npz,z8512,tile_y896_x1792,8512,896,1792,8576,1088,1984,8704,1216,2112,0,2097152,1048576,0,0,0,0.0,0.0,,ok
z8512/tile_y896_x2240.npz,z8512,tile_y896_x2240,8512,896,2240,8576,1088,2432,8704,1216,2560,0,2097152,0,0,0,0,,,,ok
z8512/tile_y896_x896.npz,z8512,tile_y896_x896,8512,896,896,8576,1088,1088,8704,1216,1216,0,2097152,1048576,0,0,0,0.0,0.0,,ok
z8736/tile_y1344_x1344.npz,z8736,tile_y1344_x1344,8736,1344,1344,8800,1536,1536,8928,1664,1664,0,2097152,577502,575446,575446,577373,0.99644,0.999777,1.0,ok
z8736/tile_y1344_x1792.npz,z8736,tile_y1344_x1792,8736,1344,1792,8800,1536,1984,8928,1664,2112,0,2097152,555910,537233,537233,550611,0.966403,0.990468,1.0,ok
z8736/tile_y1344_x2240.npz,z8736,tile_y1344_x2240,8736,1344,2240,8800,1536,2432,8928,1664,2560,0,2097152,580211,554328,554328,577140,0.95539,0.994707,1.0,ok
z8736/tile_y1344_x2688.npz,z8736,tile_y1344_x2688,8736,1344,2688,8800,1536,2880,8928,1664,3008,0,2097152,568852,565635,565635,568718,0.994345,0.999764,1.0,ok
z8736/tile_y1344_x3136.npz,z8736,tile_y1344_x3136,8736,1344,3136,8800,1536,3328,8928,1664,3456,0,2097152,913387,0,0,0,0.0,0.0,,ok
z8736/tile_y1344_x448.npz,z8736,tile_y1344_x448,8736,1344,448,8800,1536,640,8928,1664,768,0,2097152,421505,0,0,0,0.0,0.0,,ok
z8736/tile_y1344_x896.npz,z8736,tile_y1344_x896,8736,1344,896,8800,1536,1088,8928,1664,1216,0,2097152,550388,548823,548823,550243,0.997157,0.999737,1.0,ok
z8736/tile_y1792_x0.npz,z8736,tile_y1792_x0,8736,1792,0,8800,1984,192,8928,2112,320,0,2097152,393216,0,0,0,0.0,0.0,,ok
z8736/tile_y1792_x1344.npz,z8736,tile_y1792_x1344,8736,1792,1344,8800,1984,1536,8928,2112,1664,0,2097152,599261,597539,597539,599023,0.997126,0.999603,1.0,ok
z8736/tile_y1792_x1792.npz,z8736,tile_y1792_x1792,8736,1792,1792,8800,1984,1984,8928,2112,2112,0,2097152,574870,573686,573686,574709,0.99794,0.99972,1.0,ok
